exp,estrategia,seed,h_inicial,h_final,temps_ms,nodes
2,Random,617,4539,1204,2741,3379,202,77
2,Random,39,4321,9077,2438,2454,186,73
2,Random,902,4099,9445,2467,6971,165,65
2,Random,455,4802,9250,3016,5133,212,82
2,Random,768,4334,2881,2571,0064,210,81
2,Random,120,4461,6417,2523,2849,194,74
2,Random,593,4016,7216,2446,7058,187,75
2,Random,834,4661,3636,2704,5837,192,74
2,Random,206,4361,3526,2795,5896,159,63
2,Random,319,4163,5951,2514,3485,201,77
2,Random,650,4370,7781,2716,9921,195,74
2,Random,77,4200,7526,2614,5417,189,72
2,Random,982,4563,4455,2763,6193,180,69
2,Greedy,523,3236,4790,2814,9589,95,38
2,Greedy,87,2980,4266,2760,4721,72,30
2,Greedy,999,3131,3397,2632,7017,142,57
2,Greedy,341,2817,3028,2517,5969,71,29
2,Greedy,712,3443,3851,2969,4402,74,33
2,Greedy,65,3087,1978,2717,7956,102,40
2,Greedy,488,3354,7280,2958,8203,104,42
2,Greedy,230,2668,7376,2340,5693,89,36
2,Greedy,901,3255,2810,3011,9213,71,29
2,Greedy,144,2937,7789,2669,3263,70,28
2,Greedy,378,3259,8772,2926,0317,107,38
2,Greedy,654,3005,7110,2674,0880,102,39
2,Greedy,29,2933,4328,2669,3269,86,34
2,Greedy,810,2771,9511,2579,5130,83,30
2,Greedy,472,2932,4320,2645,6700,65,24
2,Greedy,193,3032,3113,2667,6947,94,38
2,Greedy,556,3167,2979,2743,6305,121,46
2,Greedy,721,2977,1665,2648,5963,91,35
2,Greedy,88,3271,8603,2845,6832,113,46
2,Greedy,402,2890,7092,2575,5253,86,33
2,Greedy,615,2864,0120,2587,9892,81,31
2,Greedy,777,3081,9237,2854,3021,53,21
2,Greedy,5,2855,7256,2625,2678,76,33
2,Greedy,268,3100,6650,2728,4993,95,38
2,Greedy,349,3166,8580,2950,0139,68,26
2,Greedy,920,2828,0721,2529,0489,94,37
2,Greedy,431,2972,1664,2743,5325,65,26
2,Greedy,602,3306,0228,2911,9543,89,35
2,Greedy,118,2833,8109,2581,9217,85,35
2,Greedy,745,3275,1573,2856,8325,116,46
2,Greedy,864,2772,1668,2506,6160,81,32
2,Greedy,52,3096,9022,2754,4021,86,39
2,Greedy,390,3141,9403,2843,2468,84,32
2,Greedy,281,2738,0795,2425,6689,109,41
2,Greedy,973,2737,2573,2430,9504,101,42
2,Greedy,167,3216,6318,2865,2859,84,34
2,Greedy,459,2837,5829,2612,2139,91,36
2,Greedy,630,3042,9585,2808,7304,83,31
2,Greedy,204,3043,2216,2746,9184,78,29
2,Greedy,851,2848,0831,2542,9668,75,29
2,Greedy,76,3169,6159,2780,2134,89,34
2,Greedy,538,2883,5999,2595,4019,80,32
2,Greedy,692,3405,1658,2959,7082,82,43
2,Greedy,314,2885,3745,2650,2058,109,41
2,Greedy,947,2833,7556,2559,4237,88,35
2,Greedy,183,2699,2836,2539,1461,71,27
2,Greedy,420,2998,0729,2790,8891,71,27
2,Greedy,559,3096,8162,2712,7701,112,45
2,Greedy,601,3380,6918,2937,4074,81,37
